,CaseId,predict
51166,251167,0
51167,251168,0
51168,251169,0
51169,251170,0
51170,251171,1
51171,251172,0
51172,251173,0
51173,251174,0
51174,251175,0
51175,251176,0
51176,251177,0
51177,251178,0
51178,251179,0
51179,251180,0
51180,251181,0
51181,251182,0
51182,251183,0
51183,251184,0
51184,251185,0
51185,251186,0
51186,251187,0
51187,251188,0
51188,251189,0
51189,251190,0
51190,251191,1
51191,251192,0
51192,251193,1
51193,251194,0
51194,251195,0
51195,251196,0
51196,251197,0
51197,251198,0
51198,251199,0
51199,251200,0
51200,251201,0
51201,251202,0
51202,251203,0
51203,251204,0
51204,251205,1
51205,251206,0
51206,251207,0
51207,251208,0
51208,251209,0
51209,251210,0
51210,251211,0
51211,251212,0
51212,251213,0
51213,251214,0
51214,251215,0
51215,251216,1
51216,251217,0
51217,251218,0
51218,251219,1
51219,251220,0
51220,251221,0
51221,251222,1
51222,251223,0
51223,251224,0
51224,251225,0
51225,251226,0
51226,251227,0
51227,251228,0
51228,251229,0
51229,251230,0
51230,251231,0
51231,251232,0
51232,251233,0
51233,251234,0
51234,251235,0
51235,251236,0
51236,251237,0
51237,251238,0
51238,251239,0
51239,251240,0
51240,251241,1
51241,251242,0
51242,251243,0
51243,251244,0
51244,251245,0
51245,251246,1
51246,251247,1
51247,251248,0
51248,251249,0
51249,251250,0
51250,251251,0
51251,251252,0
51252,251253,1
51253,251254,0
51254,251255,0
51255,251256,0
51256,251257,0
51257,251258,0
51258,251259,0
51259,251260,0
51260,251261,0
51261,251262,0
51262,251263,0
51263,251264,1
51264,251265,0
51265,251266,0
51266,251267,0
51267,251268,0
51268,251269,0
51269,251270,0
51270,251271,0
51271,251272,1
51272,251273,1
51273,251274,0
51274,251275,0
51275,251276,0
51276,251277,0
51277,251278,0
51278,251279,0
51279,251280,0
51280,251281,0
51281,251282,0
51282,251283,1
51283,251284,0
51284,251285,0
51285,251286,0
51286,251287,0
51287,251288,1
51288,251289,0
51289,251290,0
51290,251291,0
51291,251292,1
51292,251293,0
51293,251294,0
51294,251295,0
51295,251296,0
51296,251297,0
51297,251298,0
51298,251299,0
51299,251300,0
51300,251301,0
51301,251302,0
51302,251303,0
51303,251304,0
51304,251305,0
51305,251306,0
51306,251307,0
51307,251308,0
51308,251309,0
51309,251310,0
51310,251311,0
51311,251312,0
51312,251313,1
51313,251314,0
51314,251315,0
51315,251316,0
51316,251317,0
51317,251318,0
51318,251319,0
51319,251320,1
51320,251321,0
51321,251322,0
51322,251323,0
51323,251324,0
51324,251325,0
51325,251326,0
51326,251327,0
51327,251328,0
51328,251329,0
51329,251330,0
51330,251331,0
51331,251332,0
51332,251333,0
51333,251334,0
51334,251335,0
51335,251336,0
51336,251337,1
51337,251338,0
51338,251339,0
51339,251340,0
51340,251341,0
51341,251342,0
51342,251343,0
51343,251344,0
51344,251345,0
51345,251346,0
51346,251347,0
51347,251348,0
51348,251349,0
51349,251350,0
51350,251351,0
51351,251352,0
51352,251353,0
51353,251354,1
51354,251355,0
51355,251356,0
51356,251357,0
51357,251358,0
51358,251359,0
51359,251360,0
51360,251361,0
51361,251362,0
51362,251363,0
51363,251364,0
51364,251365,0
51365,251366,0
51366,251367,0
51367,251368,0
51368,251369,0
51369,251370,0
51370,251371,0
51371,251372,0
51372,251373,0
51373,251374,0
51374,251375,0
51375,251376,0
51376,251377,0
51377,251378,1
51378,251379,1
51379,251380,0
51380,251381,0
51381,251382,0
51382,251383,1
51383,251384,0
51384,251385,0
51385,251386,0
51386,251387,0
51387,251388,0
51388,251389,0
51389,251390,0
51390,251391,0
51391,251392,1
51392,251393,0
51393,251394,0
51394,251395,0
51395,251396,0
51396,251397,0
51397,251398,0
51398,251399,0
51399,251400,0
51400,251401,0
51401,251402,0
51402,251403,0
51403,251404,1
51404,251405,0
51405,251406,0
51406,251407,0
51407,251408,0
51408,251409,0
51409,251410,1
51410,251411,0
51411,251412,0
51412,251413,0
51413,251414,0
51414,251415,0
51415,251416,1
51416,251417,1
51417,251418,0
51418,251419,0
51419,251420,0
51420,251421,0
51421,251422,1
51422,251423,1
51423,251424,0
51424,251425,0
51425,251426,0
51426,251427,0
51427,251428,0
51428,251429,0
51429,251430,0
51430,251431,0
51431,251432,0
51432,251433,0
51433,251434,0
51434,251435,0
51435,251436,0
51436,251437,0
51437,251438,0
51438,251439,0
51439,251440,0
51440,251441,0
51441,251442,1
51442,251443,1
51443,251444,0
51444,251445,0
51445,251446,0
51446,251447,0
51447,251448,1
51448,251449,0
51449,251450,0
51450,251451,0
51451,251452,0
51452,251453,1
51453,251454,0
51454,251455,1
51455,251456,0
51456,251457,0
51457,251458,0
51458,251459,0
51459,251460,0
51460,251461,1
51461,251462,1
51462,251463,0
51463,251464,0
51464,251465,0
51465,251466,0
51466,251467,0
51467,251468,0
51468,251469,0
51469,251470,0
51470,251471,0
51471,251472,0
51472,251473,0
51473,251474,0
51474,251475,0
51475,251476,0
51476,251477,1
51477,251478,0
51478,251479,0
51479,251480,0
51480,251481,0
51481,251482,0
51482,251483,0
51483,251484,0
51484,251485,0
51485,251486,0
51486,251487,0
51487,251488,0
51488,251489,0
51489,251490,0
51490,251491,0
51491,251492,0
51492,251493,0
51493,251494,0
51494,251495,0
51495,251496,1
51496,251497,0
51497,251498,0
51498,251499,0
51499,251500,0
51500,251501,0
51501,251502,1
51502,251503,0
51503,251504,0
51504,251505,1
51505,251506,0
51506,251507,0
51507,251508,0
51508,251509,0
51509,251510,0
51510,251511,0
51511,251512,0
51512,251513,0
51513,251514,0
51514,251515,0
51515,251516,0
51516,251517,1
51517,251518,0
51518,251519,1
51519,251520,0
51520,251521,0
51521,251522,0
51522,251523,0
51523,251524,0
51524,251525,0
51525,251526,0
51526,251527,0
51527,251528,1
51528,251529,0
51529,251530,0
51530,251531,0
51531,251532,1
51532,251533,0
51533,251534,0
51534,251535,0
51535,251536,1
51536,251537,0
51537,251538,1
51538,251539,0
51539,251540,0
51540,251541,0
51541,251542,0
51542,251543,0
51543,251544,0
51544,251545,0
51545,251546,0
51546,251547,1
51547,251548,0
51548,251549,0
51549,251550,0
51550,251551,0
51551,251552,0
51552,251553,0
51553,251554,1
51554,251555,0
51555,251556,0
51556,251557,0
51557,251558,0
51558,251559,0
51559,251560,0
51560,251561,0
51561,251562,0
51562,251563,0
51563,251564,0
51564,251565,1
51565,251566,0
51566,251567,0
51567,251568,0
51568,251569,0
51569,251570,0
51570,251571,0
51571,251572,1
51572,251573,0
51573,251574,0
51574,251575,0
51575,251576,0
51576,251577,0
51577,251578,1
51578,251579,0
51579,251580,0
51580,251581,0
51581,251582,0
51582,251583,0
51583,251584,0
51584,251585,0
51585,251586,0
51586,251587,0
51587,251588,0
51588,251589,0
51589,251590,1
51590,251591,1
51591,251592,0
51592,251593,1
51593,251594,0
51594,251595,1
51595,251596,0
51596,251597,0
51597,251598,0
51598,251599,0
51599,251600,1
51600,251601,1
51601,251602,0
51602,251603,0
51603,251604,0
51604,251605,0
51605,251606,1
51606,251607,0
51607,251608,0
51608,251609,0
51609,251610,1
51610,251611,1
51611,251612,0
51612,251613,0
51613,251614,0
51614,251615,1
51615,251616,0
51616,251617,1
51617,251618,0
51618,251619,0
51619,251620,0
51620,251621,0
51621,251622,0
51622,251623,0
51623,251624,0
51624,251625,0
51625,251626,0
51626,251627,0
51627,251628,0
51628,251629,0
51629,251630,0
51630,251631,0
51631,251632,0
51632,251633,0
51633,251634,0
51634,251635,0
51635,251636,0
51636,251637,0
51637,251638,0
51638,251639,0
51639,251640,0
51640,251641,0
51641,251642,0
51642,251643,0
51643,251644,0
51644,251645,1
51645,251646,0
51646,251647,0
51647,251648,0
51648,251649,1
51649,251650,0
51650,251651,0
51651,251652,0
51652,251653,0
51653,251654,0
51654,251655,0
51655,251656,0
51656,251657,0
51657,251658,0
51658,251659,0
51659,251660,0
51660,251661,0
51661,251662,0
51662,251663,0
51663,251664,0
51664,251665,0
51665,251666,0
51666,251667,0
51667,251668,0
51668,251669,0
51669,251670,0
51670,251671,0
51671,251672,0
51672,251673,0
51673,251674,0
51674,251675,0
51675,251676,0
51676,251677,0
51677,251678,0
51678,251679,0
51679,251680,0
51680,251681,0
51681,251682,0
51682,251683,0
51683,251684,0
51684,251685,0
51685,251686,0
51686,251687,0
51687,251688,0
51688,251689,0
51689,251690,0
51690,251691,0
51691,251692,0
51692,251693,0
51693,251694,1
51694,251695,0
51695,251696,0
51696,251697,0
51697,251698,0
51698,251699,0
51699,251700,0
51700,251701,0
51701,251702,0
51702,251703,0
51703,251704,0
51704,251705,0
51705,251706,0
51706,251707,0
51707,251708,0
51708,251709,0
51709,251710,0
51710,251711,0
51711,251712,0
51712,251713,0
51713,251714,0
51714,251715,0
51715,251716,0
51716,251717,0
51717,251718,0
51718,251719,0
51719,251720,0
51720,251721,0
51721,251722,0
51722,251723,0
51723,251724,0
51724,251725,0
51725,251726,0
51726,251727,0
51727,251728,0
51728,251729,0
51729,251730,0
51730,251731,0
51731,251732,0
51732,251733,1
51733,251734,1
51734,251735,0
51735,251736,0
51736,251737,0
51737,251738,0
51738,251739,0
51739,251740,0
51740,251741,0
51741,251742,0
51742,251743,0
51743,251744,1
51744,251745,0
51745,251746,0
51746,251747,0
51747,251748,1
51748,251749,0
51749,251750,0
51750,251751,0
51751,251752,0
51752,251753,0
51753,251754,0
51754,251755,0
51755,251756,0
51756,251757,0
51757,251758,0
51758,251759,0
51759,251760,0
51760,251761,0
51761,251762,0
51762,251763,0
51763,251764,0
51764,251765,0
51765,251766,0
51766,251767,0
51767,251768,0
51768,251769,0
51769,251770,0
51770,251771,0
51771,251772,0
51772,251773,0
51773,251774,0
51774,251775,0
51775,251776,0
51776,251777,0
51777,251778,0
51778,251779,0
51779,251780,0
51780,251781,0
51781,251782,0
51782,251783,0
51783,251784,0
51784,251785,0
51785,251786,1
51786,251787,0
51787,251788,0
51788,251789,0
51789,251790,0
51790,251791,0
51791,251792,1
51792,251793,0
51793,251794,1
51794,251795,0
51795,251796,0
51796,251797,0
51797,251798,1
51798,251799,0
51799,251800,0
51800,251801,0
51801,251802,1
51802,251803,0
51803,251804,0
51804,251805,0
51805,251806,0
51806,251807,0
51807,251808,0
51808,251809,1
51809,251810,1
51810,251811,0
51811,251812,1
51812,251813,0
51813,251814,0
51814,251815,0
51815,251816,0
51816,251817,0
51817,251818,0
51818,251819,0
51819,251820,0
51820,251821,0
51821,251822,1
51822,251823,0
51823,251824,0
51824,251825,1
51825,251826,0
51826,251827,0
51827,251828,0
51828,251829,1
51829,251830,0
51830,251831,0
51831,251832,0
51832,251833,0
51833,251834,0
51834,251835,1
51835,251836,0
51836,251837,0
51837,251838,1
51838,251839,0
51839,251840,0
51840,251841,1
51841,251842,0
51842,251843,1
51843,251844,0
51844,251845,0
51845,251846,0
51846,251847,0
51847,251848,0
51848,251849,0
51849,251850,0
51850,251851,0
51851,251852,0
51852,251853,0
51853,251854,0
51854,251855,0
51855,251856,0
51856,251857,0
51857,251858,0
51858,251859,0
51859,251860,1
51860,251861,0
51861,251862,0
51862,251863,0
51863,251864,0
51864,251865,0
51865,251866,0
51866,251867,0
51867,251868,0
51868,251869,0
51869,251870,0
51870,251871,0
51871,251872,0
51872,251873,0
51873,251874,1
51874,251875,1
51875,251876,0
51876,251877,1
51877,251878,0
51878,251879,0
51879,251880,0
51880,251881,0
51881,251882,0
51882,251883,0
51883,251884,0
51884,251885,0
51885,251886,1
51886,251887,0
51887,251888,0
51888,251889,1
51889,251890,0
51890,251891,0
51891,251892,1
51892,251893,0
51893,251894,0
51894,251895,0
51895,251896,0
51896,251897,0
51897,251898,0
51898,251899,0
51899,251900,0
51900,251901,0
51901,251902,0
51902,251903,1
51903,251904,1
51904,251905,0
51905,251906,0
51906,251907,0
51907,251908,0
51908,251909,0
51909,251910,0
51910,251911,0
51911,251912,0
51912,251913,0
51913,251914,0
51914,251915,0
51915,251916,0
51916,251917,0
51917,251918,0
51918,251919,0
51919,251920,0
51920,251921,0
51921,251922,0
51922,251923,0
51923,251924,1
51924,251925,0
51925,251926,0
51926,251927,0
51927,251928,0
51928,251929,0
51929,251930,0
51930,251931,0
51931,251932,0
51932,251933,0
51933,251934,0
51934,251935,1
51935,251936,0
51936,251937,0
51937,251938,1
51938,251939,0
51939,251940,0
51940,251941,1
51941,251942,0
51942,251943,0
51943,251944,0
51944,251945,0
51945,251946,0
51946,251947,0
51947,251948,0
51948,251949,0
51949,251950,0
51950,251951,0
51951,251952,0
51952,251953,0
51953,251954,0
51954,251955,0
51955,251956,0
51956,251957,0
51957,251958,0
51958,251959,0
51959,251960,0
51960,251961,0
51961,251962,0
51962,251963,0
51963,251964,0
51964,251965,0
51965,251966,0
51966,251967,0
51967,251968,0
51968,251969,1
51969,251970,0
51970,251971,0
51971,251972,0
51972,251973,0
51973,251974,0
51974,251975,1
51975,251976,0
51976,251977,0
51977,251978,0
51978,251979,1
51979,251980,0
51980,251981,0
51981,251982,0
51982,251983,0
51983,251984,1
51984,251985,0
51985,251986,0
51986,251987,1
51987,251988,0
51988,251989,0
51989,251990,0
51990,251991,0
51991,251992,0
51992,251993,0
51993,251994,0
51994,251995,0
51995,251996,0
51996,251997,0
51997,251998,0
51998,251999,0
51999,252000,0
52000,252001,0
52001,252002,0
52002,252003,0
52003,252004,0
52004,252005,0
52005,252006,0
52006,252007,1
52007,252008,0
52008,252009,0
52009,252010,0
52010,252011,0
52011,252012,0
52012,252013,1
52013,252014,0
52014,252015,0
52015,252016,0
52016,252017,0
52017,252018,1
52018,252019,0
52019,252020,1
52020,252021,0
52021,252022,1
52022,252023,0
52023,252024,1
52024,252025,0
52025,252026,1
52026,252027,0
52027,252028,0
52028,252029,0
52029,252030,0
52030,252031,0
52031,252032,0
52032,252033,0
52033,252034,0
52034,252035,1
52035,252036,0
52036,252037,0
52037,252038,0
52038,252039,0
52039,252040,0
52040,252041,0
52041,252042,0
52042,252043,0
52043,252044,0
52044,252045,0
52045,252046,0
52046,252047,0
52047,252048,0
52048,252049,0
52049,252050,0
52050,252051,0
52051,252052,0
52052,252053,0
52053,252054,1
52054,252055,0
52055,252056,0
52056,252057,0
52057,252058,0
52058,252059,0
52059,252060,0
52060,252061,0
52061,252062,0
52062,252063,0
52063,252064,0
52064,252065,0
52065,252066,0
52066,252067,0
52067,252068,0
52068,252069,1
52069,252070,0
52070,252071,0
52071,252072,0
52072,252073,1
52073,252074,0
52074,252075,0
52075,252076,0
52076,252077,0
52077,252078,0
52078,252079,0
52079,252080,0
52080,252081,0
52081,252082,1
52082,252083,1
52083,252084,0
52084,252085,0
52085,252086,0
52086,252087,0
52087,252088,0
52088,252089,0
52089,252090,0
52090,252091,1
52091,252092,0
52092,252093,0
52093,252094,0
52094,252095,0
52095,252096,0
52096,252097,1
52097,252098,0
52098,252099,1
52099,252100,0
52100,252101,0
52101,252102,0
52102,252103,1
52103,252104,0
52104,252105,0
52105,252106,1
52106,252107,0
52107,252108,0
52108,252109,0
52109,252110,1
52110,252111,0
52111,252112,0
52112,252113,0
52113,252114,0
52114,252115,1
52115,252116,1
52116,252117,0
52117,252118,0
52118,252119,1
52119,252120,0
52120,252121,0
52121,252122,0
52122,252123,0
52123,252124,0
52124,252125,0
52125,252126,0
52126,252127,0
52127,252128,0
52128,252129,0
52129,252130,0
52130,252131,0
52131,252132,0
52132,252133,0
52133,252134,0
52134,252135,0
52135,252136,0
52136,252137,1
52137,252138,0
52138,252139,0
52139,252140,0
52140,252141,0
52141,252142,0
52142,252143,0
52143,252144,0
52144,252145,0
52145,252146,0
52146,252147,0
52147,252148,0
52148,252149,0
52149,252150,0
52150,252151,0
52151,252152,0
52152,252153,0
52153,252154,0
52154,252155,0
52155,252156,0
52156,252157,1
52157,252158,0
52158,252159,0
52159,252160,0
52160,252161,0
52161,252162,0
52162,252163,0
52163,252164,0
52164,252165,0
52165,252166,0
52166,252167,0
52167,252168,0
52168,252169,0
52169,252170,0
52170,252171,0
52171,252172,0
52172,252173,0
52173,252174,1
52174,252175,0
52175,252176,0
52176,252177,0
52177,252178,1
52178,252179,0
52179,252180,0
52180,252181,1
52181,252182,0
52182,252183,0
52183,252184,0
52184,252185,0
52185,252186,0
52186,252187,0
52187,252188,0
52188,252189,0
52189,252190,0
52190,252191,0
52191,252192,0
52192,252193,0
52193,252194,1
52194,252195,0
52195,252196,0
52196,252197,0
52197,252198,0
52198,252199,0
52199,252200,1
52200,252201,0
52201,252202,0
52202,252203,0
52203,252204,0
52204,252205,0
52205,252206,0
52206,252207,0
52207,252208,0
52208,252209,1
52209,252210,0
52210,252211,0
52211,252212,0
52212,252213,0
52213,252214,0
52214,252215,1
52215,252216,0
52216,252217,0
52217,252218,0
52218,252219,0
52219,252220,0
52220,252221,1
52221,252222,0
52222,252223,0
52223,252224,0
52224,252225,1
52225,252226,0
52226,252227,0
52227,252228,0
52228,252229,0
52229,252230,0
52230,252231,0
52231,252232,0
52232,252233,0
52233,252234,0
52234,252235,0
52235,252236,0
52236,252237,1
52237,252238,0
52238,252239,0
52239,252240,0
52240,252241,0
52241,252242,0
52242,252243,0
52243,252244,1
52244,252245,0
52245,252246,0
52246,252247,0
52247,252248,0
52248,252249,0
52249,252250,1
52250,252251,0
52251,252252,0
52252,252253,0
52253,252254,0
52254,252255,0
52255,252256,0
52256,252257,0
52257,252258,0
52258,252259,0
52259,252260,0
52260,252261,0
52261,252262,0
52262,252263,0
52263,252264,0
52264,252265,0
52265,252266,1
52266,252267,0
52267,252268,0
52268,252269,0
52269,252270,0
52270,252271,0
52271,252272,0
52272,252273,0
52273,252274,0
52274,252275,0
52275,252276,0
52276,252277,0
52277,252278,1
52278,252279,0
52279,252280,0
52280,252281,1
52281,252282,0
52282,252283,1
52283,252284,0
52284,252285,0
52285,252286,1
52286,252287,0
52287,252288,0
52288,252289,1
52289,252290,0
52290,252291,1
52291,252292,0
52292,252293,0
52293,252294,0
52294,252295,1
52295,252296,0
52296,252297,0
52297,252298,0
52298,252299,0
52299,252300,0
52300,252301,0
52301,252302,1
52302,252303,0
52303,252304,0
52304,252305,0
52305,252306,0
52306,252307,0
52307,252308,0
52308,252309,0
52309,252310,0
52310,252311,1
52311,252312,0
52312,252313,0
52313,252314,0
52314,252315,1
52315,252316,0
52316,252317,0
52317,252318,0
52318,252319,0
52319,252320,0
52320,252321,0
52321,252322,0
52322,252323,0
52323,252324,0
52324,252325,1
52325,252326,0
52326,252327,0
52327,252328,0
52328,252329,1
52329,252330,0
52330,252331,0
52331,252332,0
52332,252333,0
52333,252334,0
52334,252335,0
52335,252336,0
52336,252337,1
52337,252338,0
52338,252339,1
52339,252340,0
52340,252341,0
52341,252342,0
52342,252343,0
52343,252344,1
52344,252345,0
52345,252346,1
52346,252347,0
52347,252348,1
52348,252349,0
52349,252350,0
52350,252351,0
52351,252352,0
52352,252353,0
52353,252354,0
52354,252355,1
52355,252356,0
52356,252357,1
52357,252358,0
52358,252359,0
52359,252360,0
52360,252361,0
52361,252362,0
52362,252363,0
52363,252364,0
52364,252365,0
52365,252366,0
52366,252367,0
52367,252368,0
52368,252369,0
52369,252370,0
52370,252371,0
52371,252372,0
52372,252373,1
52373,252374,0
52374,252375,1
52375,252376,1
52376,252377,1
52377,252378,0
52378,252379,0
52379,252380,0
52380,252381,1
52381,252382,0
52382,252383,0
52383,252384,1
52384,252385,0
52385,252386,0
52386,252387,0
52387,252388,0
52388,252389,0
52389,252390,1
52390,252391,0
52391,252392,0
52392,252393,0
52393,252394,0
52394,252395,1
52395,252396,0
52396,252397,1
52397,252398,0
52398,252399,0
52399,252400,0
52400,252401,0
52401,252402,0
52402,252403,0
52403,252404,0
52404,252405,0
52405,252406,0
52406,252407,1
52407,252408,1
52408,252409,0
52409,252410,0
52410,252411,0
52411,252412,0
52412,252413,0
52413,252414,0
52414,252415,1
52415,252416,0
52416,252417,0
52417,252418,0
52418,252419,0
52419,252420,0
52420,252421,0
52421,252422,0
52422,252423,0
52423,252424,1
52424,252425,0
52425,252426,1
52426,252427,0
52427,252428,0
52428,252429,1
52429,252430,0
52430,252431,0
52431,252432,0
52432,252433,0
52433,252434,0
52434,252435,0
52435,252436,0
52436,252437,0
52437,252438,1
52438,252439,0
52439,252440,0
52440,252441,0
52441,252442,0
52442,252443,0
52443,252444,0
52444,252445,0
52445,252446,0
52446,252447,0
52447,252448,1
52448,252449,1
52449,252450,0
52450,252451,0
52451,252452,0
52452,252453,0
52453,252454,0
52454,252455,0
52455,252456,0
52456,252457,0
52457,252458,1
52458,252459,0
52459,252460,0
52460,252461,0
52461,252462,0
52462,252463,0
52463,252464,0
52464,252465,0
52465,252466,0
52466,252467,0
52467,252468,0
52468,252469,0
52469,252470,0
52470,252471,1
52471,252472,0
52472,252473,0
52473,252474,0
52474,252475,0
52475,252476,0
52476,252477,0
52477,252478,0
52478,252479,0
52479,252480,0
52480,252481,0
52481,252482,0
52482,252483,0
52483,252484,0
52484,252485,0
52485,252486,0
52486,252487,0
52487,252488,0
52488,252489,0
52489,252490,0
52490,252491,0
52491,252492,1
52492,252493,0
52493,252494,1
52494,252495,0
52495,252496,0
52496,252497,0
52497,252498,0
52498,252499,0
52499,252500,1
52500,252501,1
52501,252502,0
52502,252503,0
52503,252504,0
52504,252505,0
52505,252506,0
52506,252507,0
52507,252508,0
52508,252509,1
52509,252510,0
52510,252511,1
52511,252512,0
52512,252513,0
52513,252514,0
52514,252515,0
52515,252516,1
52516,252517,0
52517,252518,0
52518,252519,0
52519,252520,0
52520,252521,0
52521,252522,0
52522,252523,0
52523,252524,1
52524,252525,0
52525,252526,0
52526,252527,0
52527,252528,0
52528,252529,0
52529,252530,0
52530,252531,0
52531,252532,1
52532,252533,0
52533,252534,0
52534,252535,0
52535,252536,0
52536,252537,0
52537,252538,1
52538,252539,0
52539,252540,0
52540,252541,0
52541,252542,0
52542,252543,1
52543,252544,0
52544,252545,0
52545,252546,0
52546,252547,0
52547,252548,0
52548,252549,1
52549,252550,0
52550,252551,0
52551,252552,0
52552,252553,0
52553,252554,0
52554,252555,0
52555,252556,0
52556,252557,0
52557,252558,1
52558,252559,0
52559,252560,0
52560,252561,0
52561,252562,0
52562,252563,0
52563,252564,0
52564,252565,0
52565,252566,0
52566,252567,0
52567,252568,0
52568,252569,0
52569,252570,0
52570,252571,0
52571,252572,0
52572,252573,0
52573,252574,1
52574,252575,0
52575,252576,0
52576,252577,0
52577,252578,0
52578,252579,1
52579,252580,0
52580,252581,0
52581,252582,0
52582,252583,0
52583,252584,0
52584,252585,0
52585,252586,0
52586,252587,0
52587,252588,1
52588,252589,0
52589,252590,0
52590,252591,0
52591,252592,0
52592,252593,0
52593,252594,0
52594,252595,0
52595,252596,0
52596,252597,0
52597,252598,0
52598,252599,0
52599,252600,0
52600,252601,0
52601,252602,0
52602,252603,0
52603,252604,0
52604,252605,0
52605,252606,0
52606,252607,0
52607,252608,0
52608,252609,1
52609,252610,0
52610,252611,0
52611,252612,0
52612,252613,0
52613,252614,0
52614,252615,1
52615,252616,0
52616,252617,0
52617,252618,0
52618,252619,0
52619,252620,0
52620,252621,0
52621,252622,0
52622,252623,0
52623,252624,0
52624,252625,0
52625,252626,0
52626,252627,1
52627,252628,0
52628,252629,0
52629,252630,0
52630,252631,0
52631,252632,0
52632,252633,0
52633,252634,1
52634,252635,1
52635,252636,0
52636,252637,0
52637,252638,0
52638,252639,0
52639,252640,1
52640,252641,0
52641,252642,0
52642,252643,0
52643,252644,0
52644,252645,0
52645,252646,1
52646,252647,0
52647,252648,0
52648,252649,0
52649,252650,0
52650,252651,0
52651,252652,0
52652,252653,0
52653,252654,0
52654,252655,0
52655,252656,0
52656,252657,1
52657,252658,0
52658,252659,0
52659,252660,0
52660,252661,0
52661,252662,0
52662,252663,1
52663,252664,0
52664,252665,0
52665,252666,0
52666,252667,0
52667,252668,0
52668,252669,0
52669,252670,1
52670,252671,0
52671,252672,1
52672,252673,1
52673,252674,0
52674,252675,0
52675,252676,0
52676,252677,0
52677,252678,1
52678,252679,0
52679,252680,0
52680,252681,0
52681,252682,1
52682,252683,0
52683,252684,0
52684,252685,0
52685,252686,1
52686,252687,1
52687,252688,0
52688,252689,0
52689,252690,0
52690,252691,0
52691,252692,0
52692,252693,0
52693,252694,0
52694,252695,0
52695,252696,0
52696,252697,0
52697,252698,0
52698,252699,0
52699,252700,0
52700,252701,0
52701,252702,0
52702,252703,0
52703,252704,0
52704,252705,0
52705,252706,0
52706,252707,1
52707,252708,0
52708,252709,0
52709,252710,0
52710,252711,0
52711,252712,0
52712,252713,1
52713,252714,0
52714,252715,0
52715,252716,0
52716,252717,0
52717,252718,0
52718,252719,0
52719,252720,0
52720,252721,0
52721,252722,0
52722,252723,0
52723,252724,1
52724,252725,0
52725,252726,0
52726,252727,1
52727,252728,0
52728,252729,0
52729,252730,0
52730,252731,0
52731,252732,0
52732,252733,0
52733,252734,1
52734,252735,0
52735,252736,1
52736,252737,1
52737,252738,0
52738,252739,1
52739,252740,0
52740,252741,0
52741,252742,0
52742,252743,0
52743,252744,0
52744,252745,1
52745,252746,0
52746,252747,0
52747,252748,1
52748,252749,0
52749,252750,0
52750,252751,0
52751,252752,0
52752,252753,0
52753,252754,0
52754,252755,0
52755,252756,0
52756,252757,0
52757,252758,0
52758,252759,0
52759,252760,0
52760,252761,0
52761,252762,0
52762,252763,0
52763,252764,0
52764,252765,0
52765,252766,0
52766,252767,0
52767,252768,0
52768,252769,0
52769,252770,0
52770,252771,0
52771,252772,0
52772,252773,0
52773,252774,1
52774,252775,1
52775,252776,0
52776,252777,0
52777,252778,0
52778,252779,1
52779,252780,0
52780,252781,0
52781,252782,0
52782,252783,0
52783,252784,0
52784,252785,0
52785,252786,0
52786,252787,0
52787,252788,0
52788,252789,0
52789,252790,1
52790,252791,1
52791,252792,0
52792,252793,0
52793,252794,0
52794,252795,0
52795,252796,0
52796,252797,0
52797,252798,0
52798,252799,0
52799,252800,0
52800,252801,0
52801,252802,0
52802,252803,0
52803,252804,0
52804,252805,0
52805,252806,0
52806,252807,0
52807,252808,1
52808,252809,0
52809,252810,0
52810,252811,0
52811,252812,0
52812,252813,0
52813,252814,0
52814,252815,0
52815,252816,0
52816,252817,0
52817,252818,0
52818,252819,1
52819,252820,0
52820,252821,0
52821,252822,0
52822,252823,1
52823,252824,0
52824,252825,0
52825,252826,0
52826,252827,0
52827,252828,0
52828,252829,0
52829,252830,0
52830,252831,0
52831,252832,0
52832,252833,0
52833,252834,1
52834,252835,1
52835,252836,0
52836,252837,0
52837,252838,0
52838,252839,0
52839,252840,1
52840,252841,1
52841,252842,0
52842,252843,0
52843,252844,0
52844,252845,0
52845,252846,0
52846,252847,0
52847,252848,0
52848,252849,0
52849,252850,0
52850,252851,0
52851,252852,0
52852,252853,0
52853,252854,0
52854,252855,0
52855,252856,0
52856,252857,0
52857,252858,1
52858,252859,0
52859,252860,0
52860,252861,0
52861,252862,0
52862,252863,0
52863,252864,0
52864,252865,0
52865,252866,0
52866,252867,0
52867,252868,1
52868,252869,0
52869,252870,1
52870,252871,0
52871,252872,0
52872,252873,0
52873,252874,0
52874,252875,0
52875,252876,0
52876,252877,0
52877,252878,0
52878,252879,1
52879,252880,0
52880,252881,0
52881,252882,0
52882,252883,0
52883,252884,0
52884,252885,0
52885,252886,0
52886,252887,0
52887,252888,0
52888,252889,0
52889,252890,0
52890,252891,0
52891,252892,0
52892,252893,0
52893,252894,0
52894,252895,0
52895,252896,0
52896,252897,0
52897,252898,0
52898,252899,0
52899,252900,0
52900,252901,0
52901,252902,1
52902,252903,0
52903,252904,0
52904,252905,1
52905,252906,0
52906,252907,0
52907,252908,0
52908,252909,0
52909,252910,0
52910,252911,0
52911,252912,0
52912,252913,1
52913,252914,0
