id,city,hour,is_workday,weather,wind,temp,y
5152,0,4,1,1,1,1.95,1
5153,1,2,1,1,2,21.85,3
5154,0,12,1,1,1,23.15,67
5155,1,5,0,1,0,21.45,2
5156,0,11,1,3,1,27.8,53
5157,1,19,0,1,1,28.3,87
5158,0,16,1,1,1,18.35,88
5159,1,22,1,1,0,16.8,35
5160,1,15,1,1,3,26.95,33
5161,1,20,1,1,1,26.15,102
5162,0,3,1,1,0,16.25,1
5163,0,7,1,1,0,16.05,151
5164,1,3,1,2,2,6.3,0
5165,1,14,1,2,2,7.15,24
5166,1,4,1,1,2,17.1,1
5167,1,14,1,1,2,23.6,57
5168,1,10,0,2,1,7.1,39
5169,1,19,0,3,2,20.8,58
5170,0,7,1,2,1,5.15,93
5171,1,6,1,1,1,7.3,29
5172,0,0,1,1,2,7.95,6
5173,0,21,1,1,1,23.35,71
5174,0,12,1,2,2,3.5,34
5175,1,20,1,1,0,29.15,75
5176,1,14,1,1,2,29.95,48
5177,0,7,1,1,0,15.85,133
5178,1,8,0,1,2,34.05,32
5179,1,15,0,1,2,35.4,93
5180,1,17,1,3,4,14.4,78
5181,0,17,0,1,2,21.95,58
5182,1,3,1,2,2,4.1,0
5183,0,12,1,2,1,5.05,56
5184,1,2,1,2,1,6.6,2
5185,0,20,0,1,2,.05,17
5186,0,9,0,1,2,.75,37
5187,0,14,1,3,4,19.4,35
5188,0,7,0,2,1,11.3,21
5189,0,7,1,1,0,-.1,78
5190,0,10,1,1,0,27.2,58
5191,1,9,1,2,2,15.25,63
5192,0,2,1,1,2,23.05,3
5193,1,7,1,1,1,-.5,25
5194,0,21,1,2,2,25.95,49
5195,1,20,0,1,1,13.25,67
5196,1,18,1,1,2,35.85,137
5197,1,0,0,1,2,25.45,43
5198,0,12,0,3,0,.5,11
5199,1,20,0,1,1,26.65,65
5200,1,19,1,1,0,4.6,30
5201,0,7,1,1,2,17.2,138
5202,1,19,0,1,2,-5.4,15
5203,1,20,1,1,2,26.8,100
5204,1,2,0,1,2,12.65,26
5205,0,1,1,1,0,16.25,5
5206,1,22,0,2,3,-.05,3
5207,0,14,1,2,3,7.95,13
5208,0,11,1,2,0,3.8,38
5209,1,0,1,1,0,20.05,11
5210,0,12,1,1,0,27.95,91
5211,0,6,0,1,2,.25,0
5212,1,14,1,1,0,28.3,45
5213,0,10,1,1,1,28.85,46
5214,1,19,1,1,2,22.6,130
5215,1,15,0,2,1,17.6,88
5216,1,4,1,1,1,27.5,1
5217,0,20,1,2,1,28.1,113
5218,1,12,1,1,2,3.85,42
5219,0,14,0,1,3,-1,47
5220,1,18,1,1,0,23.2,165
5221,0,3,1,2,0,19.95,0
5222,0,6,1,1,1,13.25,45
5223,0,16,1,1,2,22.2,71
5224,0,7,0,1,0,28,12
5225,0,20,1,1,2,16.9,85
5226,0,5,1,2,0,5.75,5
5227,0,5,1,1,0,22.35,9
5228,0,9,1,1,1,19.35,96
5229,1,21,1,1,2,22.15,56
5230,0,13,0,1,2,25.2,174
5231,1,2,0,1,0,16.2,20
5232,1,16,1,1,2,22.4,61
5233,0,8,0,1,2,.45,28
5234,1,11,1,1,2,19.75,39
5235,1,0,1,3,2,6.4,0
5236,1,18,1,3,2,28.75,82
5237,0,3,0,1,2,10.7,7
5238,0,5,1,1,0,9.75,11
5239,0,20,1,1,2,22.3,84
5240,0,5,1,2,0,10.25,6
5241,0,6,1,1,1,-.3,16
5242,0,13,0,1,0,21.9,174
5243,0,8,0,1,1,11.95,137
5244,0,1,1,2,0,2.8,3
5245,0,15,0,1,0,8.05,89
5246,0,0,0,2,0,25.65,34
5247,1,15,0,1,1,10.7,102
5248,1,23,1,2,1,17.9,30
5249,0,11,1,2,2,34.05,51
5250,1,14,0,1,2,26.7,135
5251,0,11,0,2,3,7.05,86
5252,0,3,1,1,0,10.85,0
5253,0,7,1,2,0,3.15,51
5254,1,2,1,1,0,-.55,0
5255,0,10,1,1,2,2.8,32
5256,0,1,0,2,1,25.3,13
5257,0,15,0,1,3,35.4,124
5258,0,0,0,1,2,10.35,22
5259,0,23,0,2,1,19.55,33
5260,1,14,1,2,2,11,20
5261,0,8,0,1,1,.25,17
5262,0,16,1,2,1,6.7,83
5263,0,9,1,2,0,8.85,82
5264,0,18,1,1,1,4,143
5265,1,4,1,1,2,26.75,3
5266,1,16,1,2,1,22,78
5267,0,8,1,1,0,16.4,173
5268,1,21,1,1,3,17.1,37
5269,1,8,1,2,3,3.55,29
5270,0,7,0,1,2,-4.8,4
5271,1,9,0,1,4,6.65,42
5272,0,2,0,1,2,23.55,15
5273,1,7,1,1,1,2.4,34
5274,1,13,0,1,1,18,93
5275,0,8,1,1,0,19.55,182
5276,0,15,0,1,3,27.4,191
5277,0,17,1,1,0,26.15,233
5278,0,12,0,1,0,13.05,145
5279,1,20,1,2,0,2.55,24
5280,0,20,0,3,1,1.05,19
5281,1,4,0,1,0,12.65,4
5282,0,11,1,2,1,30.85,54
5283,0,22,0,1,1,21.9,38
5284,0,15,0,3,1,12.15,77
5285,0,18,0,1,0,11,17
5286,1,3,1,1,2,4.85,2
5287,0,15,0,1,2,32.3,124
5288,0,13,0,1,1,15.35,163
5289,1,9,0,1,0,17.4,65
5290,0,14,1,1,1,23.55,75
5291,1,12,1,2,1,16.4,66
5292,1,20,0,1,2,28.85,94
5293,0,20,0,1,2,15.95,52
5294,1,15,0,2,2,11.45,58
5295,1,12,1,1,2,4,21
5296,0,9,0,3,2,-.65,30
5297,0,12,0,1,2,25.4,162
5298,0,9,0,1,0,29.15,73
5299,1,11,0,2,2,12.35,18
5300,1,9,1,2,1,6.3,63
5301,0,17,1,3,2,8.25,32
5302,0,1,1,1,0,7.5,0
5303,1,14,0,3,2,5.2,57
5304,1,14,0,1,3,31.5,129
5305,0,5,0,1,1,15.75,3
5306,1,13,1,1,2,22.25,45
5307,0,22,1,2,0,.7,15
5308,0,23,1,1,2,6.2,15
5309,1,17,1,1,1,15.65,158
5310,1,2,1,3,1,-3.9,0
5311,1,22,1,2,1,5.5,13
5312,0,12,1,3,2,21.6,72
5313,0,6,0,2,2,15.55,9
5314,1,19,1,1,4,9.85,29
5315,0,15,1,1,2,39.5,60
5316,0,6,1,1,1,27,38
5317,0,15,1,1,4,17.1,82
5318,1,0,0,1,0,-2.05,9
5319,0,18,1,3,1,8.15,40
5320,0,12,1,2,3,3.85,40
5321,0,17,1,1,2,23.25,208
5322,1,16,1,3,2,13.25,13
5323,0,21,1,1,1,33.65,81
5324,0,16,1,1,2,21.3,95
5325,0,6,1,1,2,5.6,25
5326,1,17,1,1,0,15.85,92
5327,1,12,1,1,1,22.4,58
5328,1,10,1,1,0,39.35,34
5329,1,12,1,1,2,-.25,18
5330,1,10,0,1,2,5.5,57
5331,1,19,0,1,1,25.1,90
5332,1,13,0,3,2,11.3,92
5333,0,14,1,2,2,9.75,51
5334,1,16,0,1,1,19.35,139
5335,0,13,1,1,2,36.9,79
5336,0,8,1,1,0,28.2,164
5337,1,7,1,1,0,7,37
5338,1,23,1,1,2,14.1,24
5339,1,10,1,2,2,28,42
5340,0,14,0,1,4,5,52
5341,0,6,1,1,2,-1.1,18
5342,0,7,0,1,0,3.15,10
5343,0,14,1,2,2,12.85,51
5344,0,7,1,1,2,21,128
5345,1,14,0,1,2,28,114
5346,0,12,0,2,4,14.7,124
5347,1,9,0,1,0,29.95,55
5348,1,13,1,2,2,7.55,29
5349,0,20,0,1,1,10.4,28
5350,0,10,1,1,2,4.45,33
5351,1,23,1,1,1,30.65,34
5352,0,22,1,2,3,1.9,22
5353,1,17,0,1,5,11.95,38
5354,1,18,1,1,1,22.7,177
5355,1,2,1,1,2,-2.15,0
5356,0,12,1,1,2,10.7,59
5357,1,12,1,1,2,28.95,64
5358,0,10,1,3,1,23.3,11
5359,0,9,1,1,2,22.3,91
5360,1,15,1,1,2,10.6,45
5361,1,6,1,1,0,7.1,21
5362,0,14,1,1,0,22.5,76
5363,1,14,0,1,0,12.85,84
5364,1,10,0,1,0,9.05,42
5365,0,21,0,1,1,18.65,51
5366,1,18,0,1,0,22.45,120
5367,0,13,1,2,3,25.25,64
5368,0,9,0,1,2,15.45,69
5369,0,21,1,1,0,22.2,73
5370,0,18,1,1,1,7,96
5371,1,11,1,1,0,.6,15
5372,0,12,0,1,2,28.95,130
5373,1,11,0,1,3,15.55,72
5374,1,12,0,2,3,17,106
5375,1,17,0,1,2,16.7,69
5376,1,5,1,1,3,16.7,8
5377,0,18,1,1,2,29.35,217
5378,1,6,1,1,2,1.8,9
5379,0,8,1,1,0,23.8,192
5380,1,17,1,2,1,23.95,178
5381,1,5,1,1,0,25.75,9
5382,1,9,1,1,0,27.8,62
5383,0,4,0,2,1,22.65,5
5384,0,22,1,1,0,18.55,54
5385,0,10,1,1,0,7.4,34
5386,0,8,1,3,2,15.65,56
5387,1,19,0,2,0,17.5,73
5388,1,12,1,1,2,30.35,58
5389,0,12,1,1,1,26.8,119
5390,1,6,1,2,0,11.35,22
5391,1,7,0,2,1,23.6,21
5392,0,0,1,1,0,6.6,7
5393,0,2,1,1,1,26.25,2
5394,1,9,1,2,0,6.55,71
5395,1,16,1,1,2,31.9,100
5396,0,14,0,1,1,30.75,150
5397,0,20,1,1,0,6.8,57
5398,1,3,1,2,2,4.95,0
5399,0,1,1,2,0,26.35,4
5400,1,17,1,1,1,32.1,159
5401,0,23,1,1,0,16.2,22
5402,1,3,0,1,0,12.75,9
5403,1,12,1,1,3,16.7,58
5404,1,18,1,2,0,2.05,46
5405,1,2,0,2,1,22.05,22
5406,1,17,1,2,3,12.65,33
5407,1,15,1,1,0,11.75,87
5408,0,13,1,2,0,10.45,43
5409,0,1,1,1,0,17.6,12
5410,1,15,0,1,0,6.15,79
5411,1,11,1,2,2,27.5,45
5412,1,9,0,1,0,22.25,56
5413,1,3,0,1,1,1.95,5
5414,0,10,0,1,0,12.05,96
5415,0,10,1,1,0,22.25,43
5416,1,0,0,1,0,25.2,34
5417,1,22,0,1,0,2.35,13
5418,0,5,1,1,1,22.05,6
5419,0,23,1,1,1,25.5,39
5420,1,5,1,1,0,-.85,6
5421,1,13,1,1,1,22.2,52
5422,0,0,1,1,0,7.9,5
5423,0,3,1,2,1,10.9,0
5424,0,21,1,3,4,19.7,17
5425,1,14,1,1,2,7.65,28
5426,1,17,1,1,1,35.65,136
5427,0,23,0,1,0,24.6,28
5428,1,10,1,1,3,26.6,45
5429,0,0,1,2,1,1.15,5
5430,1,11,0,3,3,2,8
5431,1,8,1,2,0,6.1,75
5432,1,15,0,1,2,16.05,44
5433,1,18,0,2,1,27.4,85
5434,1,14,0,2,1,15.2,89
5435,1,11,0,1,1,29.65,97
5436,1,4,0,2,1,4.95,0
5437,0,9,1,2,1,17.8,102
5438,0,0,1,1,0,26.05,14
5439,1,20,1,1,2,22.25,93
5440,0,4,1,1,0,10.35,1
5441,0,6,0,1,2,18.65,10
5442,1,5,0,1,1,8.45,0
5443,1,5,1,2,1,21.55,6
5444,0,0,0,2,1,10.6,29
5445,1,22,0,1,1,3.6,13
5446,0,23,0,3,1,23.3,40
5447,1,23,0,2,1,8.45,19
5448,0,17,1,1,1,22.25,192
5449,1,1,0,2,0,6.6,4
5450,1,7,1,1,2,19.8,77
5451,1,12,1,1,1,41.4,34
5452,0,12,1,2,0,31.3,71
5453,1,18,1,2,1,6.7,52
5454,1,8,1,2,0,27.6,128
5455,1,11,0,1,1,25.65,111
5456,0,10,1,3,2,4.55,15
5457,0,14,1,1,2,25.65,56
5458,1,11,1,1,0,2.15,20
5459,0,2,1,1,2,24.9,2
5460,0,23,0,1,0,26.4,56
5461,0,16,1,1,2,26.5,111
5462,0,16,0,2,0,26.6,137
5463,1,14,0,1,1,28.2,107
5464,0,6,1,3,2,16.7,16
5465,1,5,1,1,0,5.85,8
5466,1,4,1,1,2,9.65,0
5467,0,8,1,1,1,21.65,175
5468,1,11,0,2,2,.85,56
5469,1,6,1,2,0,2.25,14
5470,1,10,0,2,0,22.35,82
5471,1,19,0,2,0,27.7,97
5472,1,16,1,1,2,25.7,104
5473,1,13,1,1,2,24.5,74
5474,1,21,1,2,1,20.15,25
5475,1,14,1,2,0,26.9,47
5476,1,22,0,1,1,28.1,31
5477,1,2,1,1,2,22.8,3
5478,0,1,1,2,0,24.3,5
5479,1,5,0,1,3,16.7,0
5480,1,14,0,1,2,6.1,87
5481,0,18,1,1,2,35.45,142
5482,0,16,1,1,1,27.8,90
5483,1,10,1,2,2,18.85,28
5484,1,0,0,1,0,19.75,27
5485,0,10,1,2,1,-.7,30
5486,1,13,1,2,3,24.7,37
5487,1,5,1,2,1,20.8,6
5488,0,9,0,1,3,22.2,86
5489,0,0,1,1,1,30.95,25
5490,0,10,1,1,4,3.75,22
5491,0,5,1,2,0,20.95,7
5492,0,17,0,1,0,23.9,145
5493,0,2,1,2,2,5.6,1
5494,1,9,1,1,2,5.3,42
5495,0,1,1,1,0,16.3,5
5496,1,15,0,1,3,23.45,123
5497,1,5,0,2,0,12.95,1
5498,0,13,0,1,1,19.35,122
5499,1,4,0,1,1,1.45,0
5500,0,22,0,1,2,1.55,18
5501,0,20,1,1,1,22.25,93
5502,1,10,1,1,0,29.45,33
5503,1,21,1,1,1,13.5,58
5504,1,20,0,2,0,13.7,36
5505,0,1,0,1,1,11,7
5506,1,5,1,2,0,-3,1
5507,0,13,1,3,0,2.35,17
5508,0,3,1,3,2,7.75,0
5509,1,3,1,2,0,26.65,2
5510,0,9,1,1,1,22.95,96
5511,1,14,0,1,1,28.6,111
5512,1,9,1,2,0,18,64
5513,1,23,0,2,2,1.7,12
5514,1,5,0,1,0,1.35,1
5515,0,0,0,2,0,5.75,29
5516,0,14,1,1,0,8.35,61
5517,0,23,1,3,2,19.1,17
5518,0,5,0,1,1,1.75,1
5519,0,21,1,1,0,6,28
5520,1,14,1,1,2,21.55,42
5521,1,3,1,1,0,23.7,3
5522,0,17,1,3,3,22.15,107
5523,1,9,1,1,2,26.35,68
5524,0,20,0,1,0,25.1,79
5525,1,9,1,2,1,-1.75,39
5526,1,21,1,1,1,-4,17
5527,0,15,1,2,1,28.15,89
5528,0,12,1,1,2,13.35,66
5529,0,7,1,1,1,12.35,84
5530,1,6,1,2,2,12.45,34
5531,1,13,0,1,2,22.4,130
5532,0,11,1,1,1,18.45,53
5533,1,23,1,1,0,14.3,17
5534,0,3,1,2,2,6.2,0
5535,1,11,0,2,2,10.15,87
5536,1,6,1,3,2,16.7,14
5537,1,20,0,1,1,16.2,42
5538,1,21,1,1,0,11.2,54
5539,0,20,0,1,1,22,69
5540,0,14,1,1,0,32.45,73
5541,0,4,1,3,2,5.4,0
5542,1,9,1,2,2,2.7,29
5543,1,1,1,1,2,8.05,3
5544,0,5,1,1,1,28.6,8
5545,0,13,0,1,2,25.5,153
5546,0,5,1,3,0,11.2,4
5547,0,9,0,2,1,11.2,56
5548,1,14,1,1,1,32.3,50
5549,0,15,1,2,2,5,50
5550,1,6,0,1,2,2.3,6
5551,1,12,1,3,2,16.4,39
5552,1,14,0,1,4,23.35,93
5553,1,6,1,1,0,5.95,27
5554,1,5,0,2,1,2.2,2
5555,1,18,1,1,3,12.95,96
5556,0,22,1,1,0,15.75,48
5557,1,21,0,1,1,5.15,5
5558,0,1,1,1,1,23.45,3
5559,0,20,1,2,0,0,33
5560,1,12,1,2,1,6.7,24
5561,1,0,1,1,2,20.6,8
5562,0,1,1,1,0,16.8,11
5563,0,16,1,1,2,11.1,57
5564,1,0,0,1,1,26.85,35
5565,1,18,1,2,2,12.55,119
5566,1,1,1,1,4,-.15,0
5567,0,5,0,1,0,8.95,1
5568,0,21,0,1,1,22.95,62
5569,1,0,0,1,1,25.45,46
5570,1,11,0,1,2,21.4,96
5571,0,12,1,2,0,29.35,70
5572,1,19,1,1,0,8.1,59
5573,1,7,0,1,0,3.1,5
5574,1,10,1,3,1,18.45,20
5575,0,10,1,3,1,5.05,2
5576,0,16,1,1,2,13.4,96
5577,0,21,1,2,0,10.8,48
5578,1,1,1,1,3,18.85,4
5579,0,22,0,2,3,4.45,10
5580,1,23,0,2,1,7.85,17
5581,1,6,1,3,2,10.05,10
5582,1,18,0,1,1,10.9,38
5583,1,11,1,1,0,25.35,55
5584,0,7,0,1,2,13.4,14
5585,1,17,0,1,2,11.4,67
5586,1,22,0,1,0,-5.7,9
5587,1,18,0,1,0,11.95,55
5588,0,14,1,2,1,8.35,54
5589,1,19,1,1,2,14.1,81
5590,0,11,0,1,2,9.45,90
5591,1,22,1,3,1,6.4,6
5592,1,13,1,3,2,13.6,9
5593,1,1,1,1,0,.9,1
5594,1,4,1,2,1,11.85,0
5595,0,0,1,1,2,3.3,3
5596,0,6,1,1,0,12.85,43
5597,0,12,1,2,0,7.95,53
5598,1,6,1,1,2,.35,15
5599,0,13,1,2,2,27.3,62
5600,1,0,1,1,2,15.25,21
5601,0,5,0,1,3,1.6,0
5602,1,18,1,1,2,29.5,126
5603,0,2,1,1,2,22.3,0
5604,1,13,0,2,3,13.9,31
5605,1,4,1,1,1,23.5,1
5606,1,3,0,1,0,20.75,7
5607,1,9,1,1,0,9.35,57
5608,1,2,0,1,2,10.7,9
5609,1,15,1,1,1,6.4,35
5610,1,7,1,1,1,18.65,107
5611,1,11,1,1,1,23.5,51
5612,1,14,1,3,2,12.85,3
5613,1,13,0,1,1,28.55,113
5614,0,12,1,2,1,15.1,66
5615,0,10,1,1,2,-.05,21
5616,0,19,0,2,1,20.5,60
5617,0,8,0,1,2,26.35,58
5618,0,7,1,1,0,16.8,108
5619,0,20,1,1,1,8.15,53
5620,0,20,0,2,2,23.8,58
5621,0,1,1,3,0,17.3,3
5622,0,4,0,2,2,22.7,2
5623,1,0,1,1,0,28,15
5624,0,2,1,3,4,6.65,2
5625,0,8,1,1,2,3.4,143
5626,0,7,1,2,0,14.5,91
5627,0,7,1,1,1,6.3,73
5628,0,21,1,1,2,11.2,39
5629,0,15,0,2,4,7.35,113
5630,0,10,1,1,4,23.75,47
5631,0,20,1,1,2,27.8,109
5632,1,23,1,1,2,18.65,18
5633,0,19,1,1,2,26.35,124
5634,1,10,1,2,0,.95,31
5635,0,15,1,1,2,30.9,59
5636,1,19,1,2,2,13.15,50
5637,1,1,1,1,0,17.5,5
5638,0,1,1,1,2,-9.85,0
5639,1,17,1,2,2,4.25,50
5640,1,5,1,1,1,11.35,8
5641,0,8,1,3,1,14.2,159
5642,0,20,1,2,2,10.45,65
5643,0,16,1,1,2,30.7,110
5644,0,19,1,1,1,24.9,147
5645,1,15,1,1,4,28.05,61
5646,1,13,1,1,2,28.95,53
5647,0,22,1,1,1,22.75,72
5648,0,17,1,1,4,12.25,114
5649,0,16,0,3,1,20.5,82
5650,0,1,1,1,0,17.8,6
5651,0,7,1,2,1,5.55,85
5652,1,23,1,1,0,16.7,24
5653,1,20,0,1,0,21.3,67
5654,1,1,1,1,0,12.55,8
5655,1,6,0,1,0,22.4,6
5656,1,6,0,1,2,1.55,3
5657,1,5,1,1,0,2.35,6
5658,1,21,0,1,1,2.5,10
5659,0,17,1,2,2,7.95,142
5660,0,0,1,1,1,6.7,10
5661,1,12,1,1,2,28.15,48
5662,0,10,0,2,0,18.1,84
5663,1,12,0,1,1,7.85,98
5664,0,8,0,2,1,16.25,39
5665,0,7,0,1,1,14.8,21
5666,1,15,1,1,2,-.45,18
5667,1,7,1,1,0,13.9,90
5668,1,9,0,2,2,6,17
5669,0,1,0,2,0,2.25,12
5670,1,0,0,1,1,21.75,42
5671,1,6,1,2,2,-5.4,7
5672,0,7,1,1,0,23.9,109
5673,1,18,1,3,2,32,151
5674,0,2,1,3,1,26.55,0
5675,1,7,0,2,2,21.7,8
5676,1,20,1,1,0,22.4,81
5677,0,15,1,1,3,30.7,65
5678,0,9,1,1,2,7.55,61
5679,0,20,0,1,1,28.05,91
5680,0,14,1,2,1,20.05,55
5681,1,14,1,1,2,34.1,44
5682,1,18,1,3,1,17.1,119
5683,1,18,0,2,3,14.3,78
5684,0,6,0,1,2,17.2,7
5685,0,20,1,1,1,28.4,130
5686,0,22,1,1,2,27.4,48
5687,1,1,1,2,1,16.9,4
5688,0,7,1,1,0,13.5,129
5689,1,3,1,2,0,14,1
5690,0,14,1,2,2,12.05,56
5691,1,17,0,1,1,12.35,56
5692,1,11,1,3,1,6.6,31
5693,1,16,1,1,2,13.7,42
5694,0,17,0,2,2,22.95,142
5695,1,17,0,1,1,11.3,69
5696,1,6,1,1,2,27.9,34
5697,0,21,1,1,2,19.05,75
5698,1,11,1,1,0,34.9,31
5699,1,15,0,1,2,22.7,113
5700,1,7,1,2,1,17.3,95
5701,1,9,1,1,2,17.7,70
5702,0,21,0,1,0,9.95,28
5703,0,0,1,2,2,22.8,8
5704,0,7,0,1,0,15.75,17
5705,1,14,0,1,4,-1.25,21
5706,0,6,1,2,0,20.6,40
5707,0,11,1,2,2,10.15,50
5708,0,8,0,1,1,18.45,43
5709,1,3,1,1,1,6.5,0
5710,1,22,1,2,2,17.7,25
5711,0,19,1,1,2,17.5,128
5712,1,21,0,1,1,15.25,24
5713,0,14,1,3,3,4.05,31
5714,1,15,0,1,3,-3.25,23
5715,1,14,0,2,1,.15,29
5716,0,6,0,1,0,.2,0
5717,1,3,1,1,2,22.95,1
5718,1,12,1,3,0,20.05,8
5719,1,3,1,2,2,20.85,0
5720,1,9,1,2,2,10.9,70
5721,0,22,1,1,0,7.5,28
5722,0,6,0,1,0,2.8,1
5723,0,13,0,1,1,17.6,162
5724,1,5,1,1,2,-5.85,0
5725,0,8,1,1,0,4.3,139
5726,0,3,1,1,1,22.05,0
5727,0,22,1,2,0,22.95,61
5728,1,18,1,1,1,1.95,50
5729,1,10,1,1,2,5,22
5730,0,13,1,1,1,11.65,53
5731,1,3,0,1,0,12.45,6
5732,1,12,0,1,4,6.45,45
5733,1,8,0,2,1,7.5,19
5734,1,6,1,3,2,1.25,8
5735,0,22,1,1,5,11.3,26
5736,1,20,0,2,2,3.3,25
5737,0,10,1,1,1,27.7,51
5738,0,11,1,1,5,14.6,45
5739,0,13,1,2,0,11.75,45
5740,1,12,0,1,2,.95,26
5741,0,21,1,1,2,16.9,51
5742,0,13,0,1,3,6.95,92
5743,0,16,1,1,3,7.05,64
5744,0,10,1,1,1,13.3,58
5745,0,1,1,1,2,6.1,2
5746,0,19,0,1,1,25.15,109
5747,0,14,0,2,2,2.2,61
5748,0,13,1,1,0,34.6,53
5749,0,6,1,1,1,23.5,42
5750,0,8,1,1,1,-3.8,49
5751,0,2,1,1,1,22.6,5
5752,0,3,1,1,4,14.3,1
5753,0,14,0,1,1,12.15,141
5754,0,0,1,2,2,26.35,6
5755,0,10,0,3,1,1.7,10
5756,0,3,0,1,0,18.65,6
5757,0,20,1,1,2,5.9,61
5758,1,20,0,1,0,16.8,60
5759,1,9,0,1,2,11.1,30
5760,0,8,1,1,3,1.15,106
5761,1,17,0,3,2,-.25,9
5762,0,0,1,2,2,16.3,5
5763,0,0,0,2,1,19.05,21
5764,1,22,0,1,2,23.8,48
5765,1,14,0,3,4,21.95,6
5766,1,0,1,2,0,1.85,0
5767,1,10,0,1,1,18.65,79
5768,1,14,1,1,2,32.15,53
5769,0,1,1,1,0,11.3,2
5770,0,23,1,1,1,11.75,13
5771,1,6,1,1,1,27.5,30
5772,1,21,1,1,4,5.8,26
5773,0,21,1,1,2,21.3,68
5774,0,5,1,1,2,-1.7,4
5775,1,22,1,3,1,21.05,8
5776,1,8,0,1,0,6.2,18
5777,0,14,1,1,2,5,34
5778,1,13,1,1,3,31,56
5779,0,16,0,3,2,22.45,43
5780,1,20,0,1,2,-4.9,11
5781,1,10,1,2,3,18.1,33
5782,0,18,1,2,0,11.95,102
5783,0,21,0,2,0,5.65,39
5784,0,10,0,2,0,6.35,73
5785,0,14,1,2,5,23.45,51
5786,1,1,1,2,0,17,3
5787,1,22,1,2,1,5.8,6
5788,0,5,1,2,0,5.65,6
5789,0,13,0,1,2,5.5,46
5790,1,5,1,1,3,.25,1
5791,1,8,1,1,0,6.5,85
5792,0,15,1,1,4,17.4,52
5793,0,2,0,1,2,13.4,13
5794,0,6,1,1,2,-4.4,21
5795,1,12,0,1,2,19.55,133
5796,1,6,1,1,2,24.4,33
5797,1,14,0,2,0,15.65,71
5798,0,23,1,1,0,8.55,30
5799,1,13,1,1,1,30.2,52
5800,1,2,1,2,4,21.75,6
5801,1,15,1,1,1,1.95,20
5802,1,20,0,1,2,11.95,32
5803,1,23,1,3,0,6.4,5
5804,1,12,1,1,2,32.85,52
5805,0,0,1,1,3,6,7
5806,0,19,1,2,0,22.25,117
5807,1,20,1,1,1,22.8,89
5808,0,18,0,2,2,7.05,75
5809,1,21,1,2,1,13.05,34
5810,0,22,1,2,0,6.15,27
5811,0,2,1,2,0,23.7,4
5812,0,4,1,1,1,18.55,3
5813,1,13,0,2,2,14,28
5814,0,4,1,1,0,2.55,0
5815,1,1,0,1,2,1.15,8
5816,0,23,0,1,0,26.35,25
5817,0,6,1,2,2,15.45,34
5818,1,4,1,1,2,11.75,1
5819,1,7,1,2,1,26.85,85
5820,0,11,1,2,0,10.6,43
5821,0,4,1,1,0,4.6,0
5822,1,0,1,2,1,23.6,9
5823,0,22,1,2,0,7.4,28
5824,1,4,1,2,0,25.2,1
5825,1,2,0,2,2,11,8
5826,0,2,0,2,2,17.9,22
5827,1,21,0,3,1,17.8,18
5828,1,9,0,1,0,7.1,4
5829,0,6,1,2,2,2.3,32
5830,0,7,1,1,2,16.7,117
5831,1,1,1,2,1,-2.55,1
5832,1,6,0,3,1,-2.15,0
5833,1,3,1,1,1,27.2,1
5834,1,22,1,1,1,2.4,18
5835,1,9,1,1,0,28.5,73
5836,1,15,1,1,2,11,24
5837,1,15,0,1,0,26.05,125
5838,0,9,1,1,0,21.7,85
5839,0,0,1,1,0,15,5
5840,1,4,1,1,1,23.25,2
5841,1,18,0,1,2,34,91
5842,1,15,1,3,1,21.95,13
5843,1,22,1,1,1,27.6,54
5844,1,5,1,3,1,14,0
5845,0,18,1,1,1,7.3,106
5846,0,19,1,1,3,23.55,164
5847,0,12,1,2,1,31.4,71
5848,0,19,1,2,2,32.6,119
5849,1,18,0,1,0,22.7,107
5850,1,22,1,1,2,6.2,34
5851,1,18,1,1,2,4.45,59
5852,0,5,1,2,1,18.45,10
5853,0,20,1,1,1,1.85,34
5854,0,7,1,3,0,21.65,33
5855,1,2,1,1,0,23.6,5
5856,1,11,0,1,2,3.55,34
5857,0,14,1,2,2,26.05,101
5858,1,18,0,1,1,10.35,62
5859,0,4,1,2,0,16.6,1
5860,0,17,1,2,3,4.05,134
5861,1,21,1,1,1,27.5,57
5862,0,9,0,1,0,30.95,85
5863,0,7,0,2,1,22.55,10
5864,0,3,0,1,0,15.95,11
5865,0,14,1,1,1,13.8,73
5866,1,1,1,1,2,12.45,3
5867,1,8,1,2,1,5.35,49
5868,0,13,1,1,1,5.45,41
5869,0,9,1,2,1,26.65,83
5870,1,13,1,1,1,27.7,60
5871,1,9,1,1,1,25.95,65
5872,1,18,0,1,1,4.25,41
5873,1,10,1,1,2,2,33
5874,1,14,1,1,0,22.3,42
5875,0,19,0,2,2,22.45,102
5876,1,17,0,1,0,-2.5,20
5877,0,14,1,1,1,.85,29
5878,1,19,1,1,2,31.95,119
5879,0,22,1,1,2,17.3,40
5880,0,22,0,3,0,15.35,17
5881,0,14,1,1,0,7.2,34
5882,1,3,1,1,2,9.45,0
5883,0,14,0,2,1,12.75,105
5884,0,2,1,1,1,12.15,2
5885,1,21,1,2,1,.95,17
5886,0,18,1,2,1,22.15,163
5887,1,14,0,2,0,-1.15,25
5888,0,18,1,1,0,18.1,199
5889,1,12,1,2,0,3.5,23
5890,1,18,1,1,2,25.55,161
